materia,trimestre_prueba,estudiante_id,seccion,hito,total_trimestre_real,estado_real,prediccion_continua,posterior_0,posterior_1-2,posterior_3-5,posterior_6-11,posterior_12 o más,ess,n_train_fold,n_test_fold,evidencia_anio_que_cursa,evidencia_tamano_grupo,evidencia_participaciones_semana,evidencia_participaciones_semana_anterior
Algoritmos y Programación,2425-2,anon_010,1,6,22.0,12 o más,4.278994689443125,0.0020618556701030924,0.0020618556701030924,0.9917525773195877,0.0020618556701030924,0.0020618556701030924,5,87,60,2,mediano,3 o más,1
Algoritmos y Programación,2425-2,anon_010,1,8,22.0,12 o más,5.799326981246219,0.2,0.2,0.2,0.2,0.2,5,87,60,2,mediano,3 o más,2
Algoritmos y Programación,2425-2,anon_011,1,4,6.0,6-11,5.799326981246219,0.2,0.2,0.2,0.2,0.2,5,87,60,2,mediano,2,0
Algoritmos y Programación,2425-2,anon_011,1,6,6.0,6-11,1.4022119854307913,0.0010362694300518134,0.9958549222797926,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,5,87,60,2,mediano,0,1
Algoritmos y Programación,2425-2,anon_011,1,8,6.0,6-11,1.4022119854307913,0.0010362694300518134,0.9958549222797926,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,5,87,60,2,mediano,0,1
Algoritmos y Programación,2425-2,anon_012,1,4,0.0,0,2.840077038318065,0.24718963045322878,0.351119173713316,0.2752786961991983,0.11236211487257512,0.014050384761681833,5,87,60,1,mediano,0,0
Algoritmos y Programación,2425-2,anon_012,1,6,0.0,0,2.840077038318065,0.24718963045322878,0.351119173713316,0.2752786961991983,0.11236211487257512,0.014050384761681833,5,87,60,1,mediano,0,0
Algoritmos y Programación,2425-2,anon_012,1,8,0.0,0,2.840077038318065,0.24718963045322878,0.351119173713316,0.2752786961991983,0.11236211487257512,0.014050384761681833,5,87,60,1,mediano,0,0
Algoritmos y Programación,2425-2,anon_013,1,4,0.0,0,2.840077038318065,0.24718963045322878,0.351119173713316,0.2752786961991983,0.11236211487257512,0.014050384761681833,5,87,60,1,mediano,0,0
Algoritmos y Programación,2425-2,anon_013,1,6,0.0,0,2.840077038318065,0.24718963045322878,0.351119173713316,0.2752786961991983,0.11236211487257512,0.014050384761681833,5,87,60,1,mediano,0,0
Algoritmos y Programación,2425-2,anon_013,1,8,0.0,0,2.840077038318065,0.24718963045322878,0.351119173713316,0.2752786961991983,0.11236211487257512,0.014050384761681833,5,87,60,1,mediano,0,0
Algoritmos y Programación,2425-2,anon_014,1,4,23.0,12 o más,11.64662863720853,0.0010362694300518132,0.0010362694300518132,0.0010362694300518132,0.49844559585492226,0.49844559585492226,5,87,60,1,mediano,1,3 o más
Algoritmos y Programación,2425-2,anon_014,1,6,23.0,12 o más,6.666761295024926,0.0002600780234070221,0.12509752925877765,0.24993498049414825,0.6244473342002601,0.0002600780234070221,5,87,60,1,mediano,1,1
Algoritmos y Programación,2425-2,anon_014,1,8,23.0,12 o más,10.66366549128459,0.0006920415224913495,0.0006920415224913495,0.0006920415224913495,0.6650519031141868,0.33287197231833915,5,87,60,1,mediano,3 o más,1
Algoritmos y Programación,2425-2,anon_015,1,4,24.0,12 o más,8.672535372959825,0.0010362694300518136,0.0010362694300518136,0.0010362694300518136,0.9958549222797928,0.0010362694300518136,5,87,60,1,mediano,3 o más,2
Algoritmos y Programación,2425-2,anon_015,1,6,24.0,12 o más,9.067694765911643,0.0005194805194805195,0.0005194805194805195,0.24987012987012988,0.4992207792207792,0.24987012987012988,5,87,60,1,mediano,2,1
Algoritmos y Programación,2425-2,anon_015,1,8,24.0,12 o más,14.635983830384934,0.0006920415224913495,0.0006920415224913495,0.0006920415224913495,0.0006920415224913495,0.9972318339100346,5,87,60,1,mediano,3 o más,3 o más
Algoritmos y Programación,2425-2,anon_016,1,4,1.0,1-2,5.799326981246219,0.2,0.2,0.2,0.2,0.2,5,87,60,5 o más,mediano,0,0
Algoritmos y Programación,2425-2,anon_016,1,6,1.0,1-2,5.799326981246219,0.2,0.2,0.2,0.2,0.2,5,87,60,5 o más,mediano,0,0
Algoritmos y Programación,2425-2,anon_016,1,8,1.0,1-2,5.799326981246219,0.2,0.2,0.2,0.2,0.2,5,87,60,5 o más,mediano,0,1
Algoritmos y Programación,2425-2,anon_017,1,4,1.0,1-2,2.840077038318065,0.24718963045322878,0.351119173713316,0.2752786961991983,0.11236211487257512,0.014050384761681833,5,87,60,1,mediano,0,0
Algoritmos y Programación,2425-2,anon_017,1,6,1.0,1-2,2.840077038318065,0.24718963045322878,0.351119173713316,0.2752786961991983,0.11236211487257512,0.014050384761681833,5,87,60,1,mediano,0,0
Algoritmos y Programación,2425-2,anon_017,1,8,1.0,1-2,4.034893119480472,4.431641923332595e-05,0.34039441613117666,0.48929758475515184,0.17021936627520498,4.431641923332595e-05,5,87,60,1,mediano,0,1
Algoritmos y Programación,2425-2,anon_018,1,4,17.0,12 o más,7.761698312634749,0.0001892147587511826,0.0001892147587511826,0.4543046357615894,0.36348155156102174,0.18183538315988648,5,87,60,1,mediano,0,3 o más
Algoritmos y Programación,2425-2,anon_018,1,6,17.0,12 o más,6.892618631739804,0.00023121387283236996,0.00023121387283236996,0.5551445086705202,0.3331791907514451,0.11121387283236996,5,87,60,1,mediano,3 o más,0
Algoritmos y Programación,2425-2,anon_018,1,8,17.0,12 o más,11.64662863720853,0.0010362694300518132,0.0010362694300518132,0.0010362694300518132,0.49844559585492226,0.49844559585492226,5,87,60,1,mediano,1,3 o más
Algoritmos y Programación,2425-2,anon_019,1,4,0.0,0,2.840077038318065,0.24718963045322878,0.351119173713316,0.2752786961991983,0.11236211487257512,0.014050384761681833,5,87,60,1,mediano,0,0
Algoritmos y Programación,2425-2,anon_019,1,6,0.0,0,2.840077038318065,0.24718963045322878,0.351119173713316,0.2752786961991983,0.11236211487257512,0.014050384761681833,5,87,60,1,mediano,0,0
Algoritmos y Programación,2425-2,anon_019,1,8,0.0,0,2.840077038318065,0.24718963045322878,0.351119173713316,0.2752786961991983,0.11236211487257512,0.014050384761681833,5,87,60,1,mediano,0,0
Algoritmos y Programación,2425-2,anon_020,1,4,24.0,12 o más,8.672535372959825,0.0010362694300518136,0.0010362694300518136,0.0010362694300518136,0.9958549222797928,0.0010362694300518136,5,87,60,1,mediano,3 o más,2
Algoritmos y Programación,2425-2,anon_020,1,6,24.0,12 o más,9.067694765911643,0.0005194805194805195,0.0005194805194805195,0.24987012987012988,0.4992207792207792,0.24987012987012988,5,87,60,1,mediano,2,1
Algoritmos y Programación,2425-2,anon_020,1,8,24.0,12 o más,10.66366549128459,0.0006920415224913495,0.0006920415224913495,0.0006920415224913495,0.6650519031141868,0.33287197231833915,5,87,60,1,mediano,2,3 o más
Algoritmos y Programación,2425-2,anon_021,1,4,4.0,3-5,1.4022119854307913,0.0010362694300518134,0.9958549222797926,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,5,87,60,2,mediano,0,1
Algoritmos y Programación,2425-2,anon_021,1,6,4.0,3-5,1.0121530565491046,0.5409253884241079,0.3278470206590405,0.13115929656820896,3.414717432132491e-05,3.414717432132491e-05,5,87,60,2,mediano,0,0
Algoritmos y Programación,2425-2,anon_021,1,8,4.0,3-5,1.0121530565491046,0.5409253884241079,0.3278470206590405,0.13115929656820896,3.414717432132491e-05,3.414717432132491e-05,5,87,60,2,mediano,0,0
Algoritmos y Programación,2425-2,anon_022,1,4,2.0,1-2,2.840077038318065,0.24718963045322878,0.351119173713316,0.2752786961991983,0.11236211487257512,0.014050384761681833,5,87,60,1,mediano,0,0
Algoritmos y Programación,2425-2,anon_022,1,6,2.0,1-2,6.666761295024926,0.0002600780234070221,0.12509752925877765,0.24993498049414825,0.6244473342002601,0.0002600780234070221,5,87,60,1,mediano,1,1
Algoritmos y Programación,2425-2,anon_022,1,8,2.0,1-2,2.840077038318065,0.24718963045322878,0.351119173713316,0.2752786961991983,0.11236211487257512,0.014050384761681833,5,87,60,1,mediano,0,0
Algoritmos y Programación,2425-2,anon_023,1,4,19.0,12 o más,8.672535372959825,0.0010362694300518136,0.0010362694300518136,0.0010362694300518136,0.9958549222797928,0.0010362694300518136,5,87,60,1,mediano,3 o más,2
Algoritmos y Programación,2425-2,anon_023,1,6,19.0,12 o más,11.64662863720853,0.0010362694300518132,0.0010362694300518132,0.0010362694300518132,0.49844559585492226,0.49844559585492226,5,87,60,1,mediano,1,3 o más
Algoritmos y Programación,2425-2,anon_023,1,8,19.0,12 o más,9.067694765911643,0.0005194805194805195,0.0005194805194805195,0.24987012987012988,0.4992207792207792,0.24987012987012988,5,87,60,1,mediano,2,1
Algoritmos y Programación,2425-2,anon_024,1,4,7.0,6-11,1.4022119854307913,0.0010362694300518134,0.9958549222797926,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,5,87,60,2,mediano,0,1
Algoritmos y Programación,2425-2,anon_024,1,6,7.0,6-11,5.799326981246219,0.2,0.2,0.2,0.2,0.2,5,87,60,2,mediano,1,1
Algoritmos y Programación,2425-2,anon_024,1,8,7.0,6-11,1.0121530565491046,0.5409253884241079,0.3278470206590405,0.13115929656820896,3.414717432132491e-05,3.414717432132491e-05,5,87,60,2,mediano,0,0
Algoritmos y Programación,2425-2,anon_025,1,4,5.0,3-5,7.088301723207444,9.465215333648842e-05,0.04552768575485093,0.40899195456696646,0.45442498816848087,0.09096071935636536,5,87,60,1,mediano,2,0
Algoritmos y Programación,2425-2,anon_025,1,6,5.0,3-5,2.840077038318065,0.24718963045322878,0.351119173713316,0.2752786961991983,0.11236211487257512,0.014050384761681833,5,87,60,1,mediano,0,0
Algoritmos y Programación,2425-2,anon_025,1,8,5.0,3-5,2.840077038318065,0.24718963045322878,0.351119173713316,0.2752786961991983,0.11236211487257512,0.014050384761681833,5,87,60,1,mediano,0,0
Algoritmos y Programación,2425-2,anon_026,1,4,0.0,0,2.840077038318065,0.24718963045322878,0.351119173713316,0.2752786961991983,0.11236211487257512,0.014050384761681833,5,87,60,1,mediano,0,0
Algoritmos y Programación,2425-2,anon_026,1,6,0.0,0,2.840077038318065,0.24718963045322878,0.351119173713316,0.2752786961991983,0.11236211487257512,0.014050384761681833,5,87,60,1,mediano,0,0
Algoritmos y Programación,2425-2,anon_026,1,8,0.0,0,2.840077038318065,0.24718963045322878,0.351119173713316,0.2752786961991983,0.11236211487257512,0.014050384761681833,5,87,60,1,mediano,0,0
Algoritmos y Programación,2425-2,anon_027,1,4,10.0,6-11,1.4022119854307913,0.0010362694300518134,0.9958549222797926,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,5,87,60,2,mediano,0,1
Algoritmos y Programación,2425-2,anon_027,1,6,10.0,6-11,5.799326981246219,0.2,0.2,0.2,0.2,0.2,5,87,60,2,mediano,1,1
Algoritmos y Programación,2425-2,anon_027,1,8,10.0,6-11,5.799326981246219,0.2,0.2,0.2,0.2,0.2,5,87,60,2,mediano,3 o más,0
Algoritmos y Programación,2425-2,anon_028,1,4,18.0,12 o más,10.66366549128459,0.0006920415224913495,0.0006920415224913495,0.0006920415224913495,0.6650519031141868,0.33287197231833915,5,87,60,1,mediano,2,3 o más
Algoritmos y Programación,2425-2,anon_028,1,6,18.0,12 o más,4.1689449899151345,8.676789587852493e-05,0.3749240780911063,0.4582212581344902,0.12503253796095443,0.0417353579175705,5,87,60,1,mediano,1,0
Algoritmos y Programación,2425-2,anon_028,1,8,18.0,12 o más,7.761698312634749,0.0001892147587511826,0.0001892147587511826,0.4543046357615894,0.36348155156102174,0.18183538315988648,5,87,60,1,mediano,0,3 o más
Algoritmos y Programación,2425-2,anon_029,1,4,0.0,0,2.840077038318065,0.24718963045322878,0.351119173713316,0.2752786961991983,0.11236211487257512,0.014050384761681833,5,87,60,1,mediano,0,0
Algoritmos y Programación,2425-2,anon_029,1,6,0.0,0,2.840077038318065,0.24718963045322878,0.351119173713316,0.2752786961991983,0.11236211487257512,0.014050384761681833,5,87,60,1,mediano,0,0
Algoritmos y Programación,2425-2,anon_029,1,8,0.0,0,2.840077038318065,0.24718963045322878,0.351119173713316,0.2752786961991983,0.11236211487257512,0.014050384761681833,5,87,60,1,mediano,0,0
Algoritmos y Programación,2425-2,anon_030,1,4,15.0,12 o más,10.66366549128459,0.0006920415224913495,0.0006920415224913495,0.0006920415224913495,0.6650519031141868,0.33287197231833915,5,87,60,1,mediano,2,3 o más
Algoritmos y Programación,2425-2,anon_030,1,6,15.0,12 o más,4.1689449899151345,8.676789587852493e-05,0.3749240780911063,0.4582212581344902,0.12503253796095443,0.0417353579175705,5,87,60,1,mediano,1,0
Algoritmos y Programación,2425-2,anon_030,1,8,15.0,12 o más,9.067694765911643,0.0005194805194805195,0.0005194805194805195,0.24987012987012988,0.4992207792207792,0.24987012987012988,5,87,60,1,mediano,2,1
Algoritmos y Programación,2425-2,anon_031,2,4,1.0,1-2,1.0121530565491046,0.5409253884241079,0.3278470206590405,0.13115929656820896,3.414717432132491e-05,3.414717432132491e-05,5,87,60,2,mediano,0,0
Algoritmos y Programación,2425-2,anon_031,2,6,1.0,1-2,1.0121530565491046,0.5409253884241079,0.3278470206590405,0.13115929656820896,3.414717432132491e-05,3.414717432132491e-05,5,87,60,2,mediano,0,0
Algoritmos y Programación,2425-2,anon_031,2,8,1.0,1-2,1.0121530565491046,0.5409253884241079,0.3278470206590405,0.13115929656820896,3.414717432132491e-05,3.414717432132491e-05,5,87,60,2,mediano,0,0
Algoritmos y Programación,2425-2,anon_032,2,4,3.0,3-5,2.840077038318065,0.24718963045322878,0.351119173713316,0.2752786961991983,0.11236211487257512,0.014050384761681833,5,87,60,1,mediano,0,0
Algoritmos y Programación,2425-2,anon_032,2,6,3.0,3-5,2.840077038318065,0.24718963045322878,0.351119173713316,0.2752786961991983,0.11236211487257512,0.014050384761681833,5,87,60,1,mediano,0,0
Algoritmos y Programación,2425-2,anon_032,2,8,3.0,3-5,2.840077038318065,0.24718963045322878,0.351119173713316,0.2752786961991983,0.11236211487257512,0.014050384761681833,5,87,60,1,mediano,0,0
Algoritmos y Programación,2425-2,anon_033,2,4,20.0,12 o más,5.799326981246219,0.2,0.2,0.2,0.2,0.2,5,87,60,4,mediano,3 o más,3 o más
Algoritmos y Programación,2425-2,anon_033,2,6,20.0,12 o más,5.799326981246219,0.2,0.2,0.2,0.2,0.2,5,87,60,4,mediano,0,3 o más
Algoritmos y Programación,2425-2,anon_033,2,8,20.0,12 o más,5.799326981246219,0.2,0.2,0.2,0.2,0.2,5,87,60,4,mediano,1,3 o más
Algoritmos y Programación,2425-2,anon_034,2,4,4.0,3-5,4.278994689443125,0.0020618556701030924,0.0020618556701030924,0.9917525773195877,0.0020618556701030924,0.0020618556701030924,5,87,60,2,mediano,1,0
Algoritmos y Programación,2425-2,anon_034,2,6,4.0,3-5,1.0121530565491046,0.5409253884241079,0.3278470206590405,0.13115929656820896,3.414717432132491e-05,3.414717432132491e-05,5,87,60,2,mediano,0,0
Algoritmos y Programación,2425-2,anon_034,2,8,4.0,3-5,1.0121530565491046,0.5409253884241079,0.3278470206590405,0.13115929656820896,3.414717432132491e-05,3.414717432132491e-05,5,87,60,2,mediano,0,0
Algoritmos y Programación,2425-2,anon_035,2,4,2.0,1-2,7.642953842709721,8.329862557267805e-05,0.08004997917534361,0.3199500208246564,0.43990004164931285,0.16001665972511456,5,87,60,1,mediano,0,2
Algoritmos y Programación,2425-2,anon_035,2,6,2.0,1-2,2.840077038318065,0.24718963045322878,0.351119173713316,0.2752786961991983,0.11236211487257512,0.014050384761681833,5,87,60,1,mediano,0,0
Algoritmos y Programación,2425-2,anon_035,2,8,2.0,1-2,2.840077038318065,0.24718963045322878,0.351119173713316,0.2752786961991983,0.11236211487257512,0.014050384761681833,5,87,60,1,mediano,0,0
Algoritmos y Programación,2425-2,anon_036,2,4,8.0,6-11,5.799326981246219,0.2,0.2,0.2,0.2,0.2,5,87,60,3,mediano,0,2
Algoritmos y Programación,2425-2,anon_036,2,6,8.0,6-11,0.001830017980828722,0.9997475544335752,6.311139160618492e-05,6.311139160618492e-05,6.311139160618492e-05,6.311139160618492e-05,5,87,60,3,mediano,0,0
Algoritmos y Programación,2425-2,anon_036,2,8,8.0,6-11,5.799326981246219,0.2,0.2,0.2,0.2,0.2,5,87,60,3,mediano,3 o más,0
Algoritmos y Programación,2425-2,anon_037,2,4,0.0,0,2.840077038318065,0.24718963045322878,0.351119173713316,0.2752786961991983,0.11236211487257512,0.014050384761681833,5,87,60,1,mediano,0,0
Algoritmos y Programación,2425-2,anon_037,2,6,0.0,0,2.840077038318065,0.24718963045322878,0.351119173713316,0.2752786961991983,0.11236211487257512,0.014050384761681833,5,87,60,1,mediano,0,0
Algoritmos y Programación,2425-2,anon_037,2,8,0.0,0,2.840077038318065,0.24718963045322878,0.351119173713316,0.2752786961991983,0.11236211487257512,0.014050384761681833,5,87,60,1,mediano,0,0
Algoritmos y Programación,2425-2,anon_038,2,4,1.0,1-2,5.799326981246219,0.2,0.2,0.2,0.2,0.2,5,87,60,3,mediano,1,0
Algoritmos y Programación,2425-2,anon_038,2,6,1.0,1-2,0.001830017980828722,0.9997475544335752,6.311139160618492e-05,6.311139160618492e-05,6.311139160618492e-05,6.311139160618492e-05,5,87,60,3,mediano,0,0
Algoritmos y Programación,2425-2,anon_038,2,8,1.0,1-2,0.001830017980828722,0.9997475544335752,6.311139160618492e-05,6.311139160618492e-05,6.311139160618492e-05,6.311139160618492e-05,5,87,60,3,mediano,0,0
Algoritmos y Programación,2425-2,anon_039,2,4,7.0,6-11,5.799326981246219,0.2,0.2,0.2,0.2,0.2,5,87,60,2,mediano,1,2
Algoritmos y Programación,2425-2,anon_039,2,6,7.0,6-11,5.799326981246219,0.2,0.2,0.2,0.2,0.2,5,87,60,2,mediano,2,0
Algoritmos y Programación,2425-2,anon_039,2,8,7.0,6-11,5.799326981246219,0.2,0.2,0.2,0.2,0.2,5,87,60,2,mediano,0,2
Algoritmos y Programación,2425-2,anon_040,2,4,2.0,1-2,5.799326981246219,0.2,0.2,0.2,0.2,0.2,5,87,60,5 o más,mediano,0,0
Algoritmos y Programación,2425-2,anon_040,2,6,2.0,1-2,5.799326981246219,0.2,0.2,0.2,0.2,0.2,5,87,60,5 o más,mediano,0,0
Algoritmos y Programación,2425-2,anon_040,2,8,2.0,1-2,5.799326981246219,0.2,0.2,0.2,0.2,0.2,5,87,60,5 o más,mediano,0,0
Algoritmos y Programación,2425-2,anon_041,2,4,0.0,0,1.0121530565491046,0.5409253884241079,0.3278470206590405,0.13115929656820896,3.414717432132491e-05,3.414717432132491e-05,5,87,60,2,mediano,0,0
Algoritmos y Programación,2425-2,anon_041,2,6,0.0,0,1.0121530565491046,0.5409253884241079,0.3278470206590405,0.13115929656820896,3.414717432132491e-05,3.414717432132491e-05,5,87,60,2,mediano,0,0
Algoritmos y Programación,2425-2,anon_041,2,8,0.0,0,1.0121530565491046,0.5409253884241079,0.3278470206590405,0.13115929656820896,3.414717432132491e-05,3.414717432132491e-05,5,87,60,2,mediano,0,0
Algoritmos y Programación,2425-2,anon_042,2,4,8.0,6-11,4.278994689443125,0.0020618556701030924,0.0020618556701030924,0.9917525773195877,0.0020618556701030924,0.0020618556701030924,5,87,60,2,mediano,1,0
Algoritmos y Programación,2425-2,anon_042,2,6,8.0,6-11,1.4022119854307913,0.0010362694300518134,0.9958549222797926,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,5,87,60,2,mediano,0,1
Algoritmos y Programación,2425-2,anon_042,2,8,8.0,6-11,5.799326981246219,0.2,0.2,0.2,0.2,0.2,5,87,60,2,mediano,1,3 o más
Algoritmos y Programación,2425-2,anon_043,2,4,9.0,6-11,5.799326981246219,0.2,0.2,0.2,0.2,0.2,5,87,60,2,mediano,2,2
Algoritmos y Programación,2425-2,anon_043,2,6,9.0,6-11,4.278994689443125,0.0020618556701030924,0.0020618556701030924,0.9917525773195877,0.0020618556701030924,0.0020618556701030924,5,87,60,2,mediano,1,0
Algoritmos y Programación,2425-2,anon_043,2,8,9.0,6-11,5.799326981246219,0.2,0.2,0.2,0.2,0.2,5,87,60,2,mediano,0,2
Algoritmos y Programación,2425-2,anon_044,2,4,13.0,12 o más,5.799326981246219,0.2,0.2,0.2,0.2,0.2,5,87,60,2,mediano,2,3 o más
Algoritmos y Programación,2425-2,anon_044,2,6,13.0,12 o más,1.0121530565491046,0.5409253884241079,0.3278470206590405,0.13115929656820896,3.414717432132491e-05,3.414717432132491e-05,5,87,60,2,mediano,0,0
Algoritmos y Programación,2425-2,anon_044,2,8,13.0,12 o más,5.799326981246219,0.2,0.2,0.2,0.2,0.2,5,87,60,2,mediano,2,2
Algoritmos y Programación,2425-2,anon_045,2,4,10.0,6-11,9.193987836941117,0.0006920415224913494,0.0006920415224913494,0.3328719723183391,0.3328719723183391,0.3328719723183391,5,87,60,4,mediano,0,1
Algoritmos y Programación,2425-2,anon_045,2,6,10.0,6-11,5.799326981246219,0.2,0.2,0.2,0.2,0.2,5,87,60,4,mediano,0,3 o más
Algoritmos y Programación,2425-2,anon_045,2,8,10.0,6-11,14.620721901457234,0.0010362694300518136,0.0010362694300518136,0.0010362694300518136,0.0010362694300518136,0.9958549222797928,5,87,60,4,mediano,1,1
Algoritmos y Programación,2425-2,anon_046,2,4,0.0,0,1.0121530565491046,0.5409253884241079,0.3278470206590405,0.13115929656820896,3.414717432132491e-05,3.414717432132491e-05,5,87,60,2,mediano,0,0
Algoritmos y Programación,2425-2,anon_046,2,6,0.0,0,1.0121530565491046,0.5409253884241079,0.3278470206590405,0.13115929656820896,3.414717432132491e-05,3.414717432132491e-05,5,87,60,2,mediano,0,0
Algoritmos y Programación,2425-2,anon_046,2,8,0.0,0,1.0121530565491046,0.5409253884241079,0.3278470206590405,0.13115929656820896,3.414717432132491e-05,3.414717432132491e-05,5,87,60,2,mediano,0,0
Algoritmos y Programación,2425-2,anon_047,2,4,5.0,3-5,7.642953842709721,8.329862557267805e-05,0.08004997917534361,0.3199500208246564,0.43990004164931285,0.16001665972511456,5,87,60,1,mediano,0,2
Algoritmos y Programación,2425-2,anon_047,2,6,5.0,3-5,2.840077038318065,0.24718963045322878,0.351119173713316,0.2752786961991983,0.11236211487257512,0.014050384761681833,5,87,60,1,mediano,0,0
Algoritmos y Programación,2425-2,anon_047,2,8,5.0,3-5,2.840077038318065,0.24718963045322878,0.351119173713316,0.2752786961991983,0.11236211487257512,0.014050384761681833,5,87,60,1,mediano,0,0
Algoritmos y Programación,2425-2,anon_048,2,4,3.0,3-5,1.4022119854307913,0.0010362694300518134,0.9958549222797926,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,5,87,60,2,mediano,0,1
Algoritmos y Programación,2425-2,anon_048,2,6,3.0,3-5,4.278994689443125,0.0020618556701030924,0.0020618556701030924,0.9917525773195877,0.0020618556701030924,0.0020618556701030924,5,87,60,2,mediano,1,0
Algoritmos y Programación,2425-2,anon_048,2,8,3.0,3-5,4.278994689443125,0.0020618556701030924,0.0020618556701030924,0.9917525773195877,0.0020618556701030924,0.0020618556701030924,5,87,60,2,mediano,1,0
Algoritmos y Programación,2425-2,anon_049,2,4,1.0,1-2,1.0121530565491046,0.5409253884241079,0.3278470206590405,0.13115929656820896,3.414717432132491e-05,3.414717432132491e-05,5,87,60,2,mediano,0,0
Algoritmos y Programación,2425-2,anon_049,2,6,1.0,1-2,1.4022119854307913,0.0010362694300518134,0.9958549222797926,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,5,87,60,2,mediano,0,1
Algoritmos y Programación,2425-2,anon_049,2,8,1.0,1-2,1.0121530565491046,0.5409253884241079,0.3278470206590405,0.13115929656820896,3.414717432132491e-05,3.414717432132491e-05,5,87,60,2,mediano,0,0
Algoritmos y Programación,2425-2,anon_050,2,4,3.0,3-5,4.278994689443125,0.0020618556701030924,0.0020618556701030924,0.9917525773195877,0.0020618556701030924,0.0020618556701030924,5,87,60,2,mediano,1,0
Algoritmos y Programación,2425-2,anon_050,2,6,3.0,3-5,1.0121530565491046,0.5409253884241079,0.3278470206590405,0.13115929656820896,3.414717432132491e-05,3.414717432132491e-05,5,87,60,2,mediano,0,0
Algoritmos y Programación,2425-2,anon_050,2,8,3.0,3-5,1.0121530565491046,0.5409253884241079,0.3278470206590405,0.13115929656820896,3.414717432132491e-05,3.414717432132491e-05,5,87,60,2,mediano,0,0
Algoritmos y Programación,2425-2,anon_051,2,4,2.0,1-2,1.0121530565491046,0.5409253884241079,0.3278470206590405,0.13115929656820896,3.414717432132491e-05,3.414717432132491e-05,5,87,60,2,mediano,0,0
Algoritmos y Programación,2425-2,anon_051,2,6,2.0,1-2,1.0121530565491046,0.5409253884241079,0.3278470206590405,0.13115929656820896,3.414717432132491e-05,3.414717432132491e-05,5,87,60,2,mediano,0,0
Algoritmos y Programación,2425-2,anon_051,2,8,2.0,1-2,1.0121530565491046,0.5409253884241079,0.3278470206590405,0.13115929656820896,3.414717432132491e-05,3.414717432132491e-05,5,87,60,2,mediano,0,0
Algoritmos y Programación,2425-2,anon_052,2,4,17.0,12 o más,10.66366549128459,0.0006920415224913495,0.0006920415224913495,0.0006920415224913495,0.6650519031141868,0.33287197231833915,5,87,60,1,mediano,3 o más,1
Algoritmos y Programación,2425-2,anon_052,2,6,17.0,12 o más,9.067694765911643,0.0005194805194805195,0.0005194805194805195,0.24987012987012988,0.4992207792207792,0.24987012987012988,5,87,60,1,mediano,2,1
Algoritmos y Programación,2425-2,anon_052,2,8,17.0,12 o más,9.067694765911643,0.0005194805194805195,0.0005194805194805195,0.24987012987012988,0.4992207792207792,0.24987012987012988,5,87,60,1,mediano,2,1
Algoritmos y Programación,2425-2,anon_053,2,4,3.0,3-5,2.840077038318065,0.24718963045322878,0.351119173713316,0.2752786961991983,0.11236211487257512,0.014050384761681833,5,87,60,1,mediano,0,0
Algoritmos y Programación,2425-2,anon_053,2,6,3.0,3-5,2.840077038318065,0.24718963045322878,0.351119173713316,0.2752786961991983,0.11236211487257512,0.014050384761681833,5,87,60,1,mediano,0,0
Algoritmos y Programación,2425-2,anon_053,2,8,3.0,3-5,7.642953842709721,8.329862557267805e-05,0.08004997917534361,0.3199500208246564,0.43990004164931285,0.16001665972511456,5,87,60,1,mediano,0,2
Algoritmos y Programación,2425-2,anon_054,2,4,3.0,3-5,2.840077038318065,0.24718963045322878,0.351119173713316,0.2752786961991983,0.11236211487257512,0.014050384761681833,5,87,60,1,mediano,0,0
Algoritmos y Programación,2425-2,anon_054,2,6,3.0,3-5,2.840077038318065,0.24718963045322878,0.351119173713316,0.2752786961991983,0.11236211487257512,0.014050384761681833,5,87,60,1,mediano,0,0
Algoritmos y Programación,2425-2,anon_054,2,8,3.0,3-5,4.1689449899151345,8.676789587852493e-05,0.3749240780911063,0.4582212581344902,0.12503253796095443,0.0417353579175705,5,87,60,1,mediano,1,0
Algoritmos y Programación,2425-2,anon_055,2,4,10.0,6-11,7.642953842709721,8.329862557267805e-05,0.08004997917534361,0.3199500208246564,0.43990004164931285,0.16001665972511456,5,87,60,1,mediano,0,2
Algoritmos y Programación,2425-2,anon_055,2,6,10.0,6-11,7.088301723207444,9.465215333648842e-05,0.04552768575485093,0.40899195456696646,0.45442498816848087,0.09096071935636536,5,87,60,1,mediano,2,0
Algoritmos y Programación,2425-2,anon_055,2,8,10.0,6-11,7.642953842709721,8.329862557267805e-05,0.08004997917534361,0.3199500208246564,0.43990004164931285,0.16001665972511456,5,87,60,1,mediano,0,2
Algoritmos y Programación,2425-2,anon_056,2,4,0.0,0,1.0121530565491046,0.5409253884241079,0.3278470206590405,0.13115929656820896,3.414717432132491e-05,3.414717432132491e-05,5,87,60,2,mediano,0,0
