tratamiento,materia,trimestre_prueba,estudiante_id,seccion,hito,total_trimestre_real,prediccion_continua,evidencia_completa
nan,Computación Emergente,2425-3,anon_157,1,6,2.0,1.226636438500204,True
nan,Computación Emergente,2425-3,anon_157,1,8,2.0,1.226636438500204,True
nan,Computación Emergente,2425-3,anon_158,1,4,0.0,1.226636438500204,True
nan,Computación Emergente,2425-3,anon_158,1,6,0.0,1.226636438500204,True
nan,Computación Emergente,2425-3,anon_158,1,8,0.0,1.226636438500204,True
nan,Computación Emergente,2425-3,anon_159,1,4,1.0,1.226636438500204,True
nan,Computación Emergente,2425-3,anon_159,1,6,1.0,6.108552716851383,True
nan,Computación Emergente,2425-3,anon_159,1,8,1.0,1.226636438500204,True
nan,Computación Emergente,2425-3,anon_160,1,4,1.0,0.9774020034352088,True
nan,Computación Emergente,2425-3,anon_160,1,6,1.0,6.335659443549964,True
nan,Computación Emergente,2425-3,anon_160,1,8,1.0,0.9774020034352088,True
nan,Computación Emergente,2425-3,anon_161,1,4,0.0,0.9774020034352088,True
nan,Computación Emergente,2425-3,anon_161,1,6,0.0,0.9774020034352088,True
nan,Computación Emergente,2425-3,anon_161,1,8,0.0,0.9774020034352088,True
nan,Computación Emergente,2425-3,anon_162,1,4,0.0,3.427691941726313,True
nan,Computación Emergente,2425-3,anon_162,1,6,0.0,3.427691941726313,True
nan,Computación Emergente,2425-3,anon_162,1,8,0.0,3.427691941726313,True
nan,Computación Emergente,2425-3,anon_163,1,4,0.0,3.427691941726313,True
nan,Computación Emergente,2425-3,anon_163,1,6,0.0,3.427691941726313,True
nan,Computación Emergente,2425-3,anon_163,1,8,0.0,3.427691941726313,True
nan,Computación Emergente,2425-3,anon_164,1,4,5.0,6.817700439125454,True
nan,Computación Emergente,2425-3,anon_164,1,6,5.0,6.108552716851383,True
nan,Computación Emergente,2425-3,anon_164,1,8,5.0,6.817700439125454,True
nan,Computación Emergente,2425-3,anon_165,1,4,6.0,6.817700439125454,True
nan,Computación Emergente,2425-3,anon_165,1,6,6.0,6.108552716851383,True
nan,Computación Emergente,2425-3,anon_165,1,8,6.0,6.817700439125454,True
nan,Computación Emergente,2425-3,anon_166,1,4,2.0,1.226636438500204,True
nan,Computación Emergente,2425-3,anon_166,1,6,2.0,1.226636438500204,True
nan,Computación Emergente,2425-3,anon_166,1,8,2.0,6.817700439125454,True
nan,Computación Emergente,2425-3,anon_167,1,4,0.0,3.427691941726313,True
nan,Computación Emergente,2425-3,anon_167,1,6,0.0,3.427691941726313,True
nan,Computación Emergente,2425-3,anon_167,1,8,0.0,3.427691941726313,True
nan,Computación Emergente,2425-3,anon_168,1,4,5.0,3.427691941726313,True
nan,Computación Emergente,2425-3,anon_168,1,6,5.0,9.051690455247535,True
nan,Computación Emergente,2425-3,anon_168,1,8,5.0,11.992130215021728,True
nan,Computación Emergente,2425-3,anon_169,1,4,0.0,1.226636438500204,True
nan,Computación Emergente,2425-3,anon_169,1,6,0.0,1.226636438500204,True
nan,Computación Emergente,2425-3,anon_169,1,8,0.0,1.226636438500204,True
nan,Computación Emergente,2425-3,anon_170,1,4,0.0,3.427691941726313,True
nan,Computación Emergente,2425-3,anon_170,1,6,0.0,3.427691941726313,True
nan,Computación Emergente,2425-3,anon_170,1,8,0.0,3.427691941726313,True
nan,Computación Emergente,2425-3,anon_171,1,4,3.0,6.817700439125454,True
nan,Computación Emergente,2425-3,anon_171,1,6,3.0,6.108552716851383,True
nan,Computación Emergente,2425-3,anon_171,1,8,3.0,1.226636438500204,True
nan,Computación Emergente,2425-3,anon_172,1,4,0.0,1.226636438500204,True
nan,Computación Emergente,2425-3,anon_172,1,6,0.0,1.226636438500204,True
nan,Computación Emergente,2425-3,anon_172,1,8,0.0,1.226636438500204,True
nan,Computación Emergente,2425-3,anon_173,1,4,6.0,6.817700439125454,True
nan,Computación Emergente,2425-3,anon_173,1,6,6.0,6.108552716851383,True
nan,Computación Emergente,2425-3,anon_173,1,8,6.0,6.817700439125454,True
nan,Computación Emergente,2425-3,anon_174,1,4,6.0,11.992130215021728,True
nan,Computación Emergente,2425-3,anon_174,1,6,6.0,9.051690455247535,True
nan,Computación Emergente,2425-3,anon_174,1,8,6.0,11.992130215021728,True
nan,Computación Emergente,2425-3,anon_175,1,4,0.0,0.9774020034352088,True
nan,Computación Emergente,2425-3,anon_175,1,6,0.0,0.9774020034352088,True
nan,Computación Emergente,2425-3,anon_175,1,8,0.0,0.9774020034352088,True
nan,Computación Emergente,2425-3,anon_176,1,4,6.0,6.817700439125454,True
nan,Computación Emergente,2425-3,anon_176,1,6,6.0,6.108552716851383,True
nan,Computación Emergente,2425-3,anon_176,1,8,6.0,6.817700439125454,True
nan,Computación Emergente,2425-3,anon_177,1,4,3.0,0.9774020034352088,True
nan,Computación Emergente,2425-3,anon_177,1,6,3.0,0.9774020034352088,True
nan,Computación Emergente,2425-3,anon_177,1,8,3.0,0.9774020034352088,True
nan,Computación Emergente,2425-3,anon_178,1,4,3.0,3.427691941726313,True
nan,Computación Emergente,2425-3,anon_178,1,6,3.0,9.051690455247535,True
nan,Computación Emergente,2425-3,anon_178,1,8,3.0,11.992130215021728,True
nan,Computación Emergente,2425-3,anon_179,1,4,0.0,1.226636438500204,True
nan,Computación Emergente,2425-3,anon_179,1,6,0.0,1.226636438500204,True
nan,Computación Emergente,2425-3,anon_179,1,8,0.0,1.226636438500204,True
nan,Computación Emergente,2425-3,anon_180,1,4,0.0,1.226636438500204,True
nan,Computación Emergente,2425-3,anon_180,1,6,0.0,1.226636438500204,True
nan,Computación Emergente,2425-3,anon_180,1,8,0.0,1.226636438500204,True
nan,Computación Emergente,2425-3,anon_181,1,4,3.0,1.226636438500204,True
nan,Computación Emergente,2425-3,anon_181,1,6,3.0,1.226636438500204,True
nan,Computación Emergente,2425-3,anon_181,1,8,3.0,1.226636438500204,True
nan,Computación Emergente,2425-3,anon_182,1,4,4.0,1.226636438500204,True
nan,Computación Emergente,2425-3,anon_182,1,6,4.0,1.226636438500204,True
nan,Computación Emergente,2425-3,anon_182,1,8,4.0,6.817700439125454,True
nan,Computación Emergente,2425-3,anon_183,1,4,7.0,6.817700439125454,True
nan,Computación Emergente,2425-3,anon_183,1,6,7.0,6.108552716851383,True
nan,Computación Emergente,2425-3,anon_183,1,8,7.0,6.817700439125454,True
nan,Computación Emergente,2425-3,anon_184,1,4,1.0,0.9774020034352088,True
nan,Computación Emergente,2425-3,anon_184,1,6,1.0,6.335659443549964,True
nan,Computación Emergente,2425-3,anon_184,1,8,1.0,0.9774020034352088,True
nan,Computación Emergente,2425-3,anon_185,1,4,0.0,0.9774020034352088,True
nan,Computación Emergente,2425-3,anon_185,1,6,0.0,0.9774020034352088,True
nan,Computación Emergente,2425-3,anon_185,1,8,0.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_186,2,4,0.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_186,2,6,0.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_186,2,8,0.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_187,2,4,7.0,11.992130215021728,True
dropna,Computación Emergente,2425-3,anon_187,2,6,7.0,10.251186368845234,True
dropna,Computación Emergente,2425-3,anon_187,2,8,7.0,11.992130215021728,True
dropna,Computación Emergente,2425-3,anon_188,2,4,0.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_188,2,6,0.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_188,2,8,0.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_189,2,4,2.0,1.226636438500204,True
dropna,Computación Emergente,2425-3,anon_189,2,6,2.0,6.108552716851383,True
dropna,Computación Emergente,2425-3,anon_189,2,8,2.0,6.817700439125454,True
dropna,Computación Emergente,2425-3,anon_190,2,4,0.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_190,2,6,0.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_190,2,8,0.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_191,2,4,0.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_191,2,6,0.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_191,2,8,0.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_192,2,4,5.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_192,2,6,5.0,6.335659443549964,True
dropna,Computación Emergente,2425-3,anon_192,2,8,5.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_193,2,4,0.0,1.226636438500204,True
dropna,Computación Emergente,2425-3,anon_193,2,6,0.0,1.226636438500204,True
dropna,Computación Emergente,2425-3,anon_193,2,8,0.0,1.226636438500204,True
dropna,Computación Emergente,2425-3,anon_194,2,4,1.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_194,2,6,1.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_194,2,8,1.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_195,2,4,0.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_195,2,6,0.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_195,2,8,0.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_196,2,4,1.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_196,2,6,1.0,6.335659443549964,True
dropna,Computación Emergente,2425-3,anon_196,2,8,1.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_197,2,4,0.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_197,2,6,0.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_197,2,8,0.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_198,2,4,2.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_198,2,6,2.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_198,2,8,2.0,6.580740028841518,True
dropna,Computación Emergente,2425-3,anon_199,2,4,1.0,1.226636438500204,True
dropna,Computación Emergente,2425-3,anon_199,2,6,1.0,1.226636438500204,True
dropna,Computación Emergente,2425-3,anon_199,2,8,1.0,1.226636438500204,True
dropna,Computación Emergente,2425-3,anon_200,2,4,4.0,6.817700439125454,True
dropna,Computación Emergente,2425-3,anon_200,2,6,4.0,6.817700439125454,True
dropna,Computación Emergente,2425-3,anon_200,2,8,4.0,1.226636438500204,True
dropna,Computación Emergente,2425-3,anon_201,2,4,0.0,1.226636438500204,True
dropna,Computación Emergente,2425-3,anon_201,2,6,0.0,1.226636438500204,True
dropna,Computación Emergente,2425-3,anon_201,2,8,0.0,1.226636438500204,True
dropna,Computación Emergente,2425-3,anon_202,2,4,1.0,1.226636438500204,True
dropna,Computación Emergente,2425-3,anon_202,2,6,1.0,6.817700439125454,True
dropna,Computación Emergente,2425-3,anon_202,2,8,1.0,1.226636438500204,True
dropna,Computación Emergente,2425-3,anon_203,2,4,0.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_203,2,6,0.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_203,2,8,0.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_204,2,4,3.0,6.817700439125454,True
dropna,Computación Emergente,2425-3,anon_204,2,6,3.0,1.226636438500204,True
dropna,Computación Emergente,2425-3,anon_204,2,8,3.0,1.226636438500204,True
dropna,Computación Emergente,2425-3,anon_205,2,4,0.0,1.226636438500204,True
dropna,Computación Emergente,2425-3,anon_205,2,6,0.0,1.226636438500204,True
dropna,Computación Emergente,2425-3,anon_205,2,8,0.0,1.226636438500204,True
dropna,Computación Emergente,2425-3,anon_206,2,4,1.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_206,2,6,1.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_206,2,8,1.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_207,2,4,0.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_207,2,6,0.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_207,2,8,0.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_208,2,4,1.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_208,2,6,1.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_208,2,8,1.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_209,2,4,1.0,1.226636438500204,True
dropna,Computación Emergente,2425-3,anon_209,2,6,1.0,1.226636438500204,True
dropna,Computación Emergente,2425-3,anon_209,2,8,1.0,6.817700439125454,True
dropna,Computación Emergente,2425-3,anon_210,2,4,0.0,1.226636438500204,True
dropna,Computación Emergente,2425-3,anon_210,2,6,0.0,1.226636438500204,True
dropna,Computación Emergente,2425-3,anon_210,2,8,0.0,1.226636438500204,True
dropna,Computación Emergente,2425-3,anon_211,2,4,0.0,1.226636438500204,True
dropna,Computación Emergente,2425-3,anon_211,2,6,0.0,1.226636438500204,True
dropna,Computación Emergente,2425-3,anon_211,2,8,0.0,1.226636438500204,True
dropna,Computación Emergente,2425-3,anon_212,2,4,0.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_212,2,6,0.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_212,2,8,0.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_213,2,4,1.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_213,2,6,1.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_213,2,8,1.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_214,2,4,0.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_214,2,6,0.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_214,2,8,0.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_215,2,4,0.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_215,2,6,0.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_215,2,8,0.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_216,2,4,1.0,1.226636438500204,True
dropna,Computación Emergente,2425-3,anon_216,2,6,1.0,1.226636438500204,True
dropna,Computación Emergente,2425-3,anon_216,2,8,1.0,1.226636438500204,True
dropna,Computación Emergente,2425-3,anon_217,2,4,0.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_217,2,6,0.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_217,2,8,0.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_218,2,4,1.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_218,2,6,1.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_218,2,8,1.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_219,2,4,2.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_219,2,6,2.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_219,2,8,2.0,6.580740028841518,True
dropna,Computación Emergente,2425-3,anon_185,2,4,0.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_185,2,6,0.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_185,2,8,0.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_148,1,4,1.0,1.226636438500204,True
dropna,Computación Emergente,2425-3,anon_148,1,6,1.0,6.108552716851383,True
dropna,Computación Emergente,2425-3,anon_148,1,8,1.0,1.226636438500204,True
dropna,Computación Emergente,2425-3,anon_149,1,4,5.0,1.226636438500204,True
dropna,Computación Emergente,2425-3,anon_149,1,6,5.0,6.108552716851383,True
dropna,Computación Emergente,2425-3,anon_149,1,8,5.0,6.817700439125454,True
dropna,Computación Emergente,2425-3,anon_150,1,4,4.0,1.226636438500204,True
dropna,Computación Emergente,2425-3,anon_150,1,6,4.0,6.108552716851383,True
dropna,Computación Emergente,2425-3,anon_150,1,8,4.0,1.226636438500204,True
dropna,Computación Emergente,2425-3,anon_151,1,4,1.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_151,1,6,1.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_151,1,8,1.0,6.580740028841518,True
dropna,Computación Emergente,2425-3,anon_152,1,4,4.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_152,1,6,4.0,6.335659443549964,True
dropna,Computación Emergente,2425-3,anon_152,1,8,4.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_153,1,4,0.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_153,1,6,0.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_153,1,8,0.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_154,1,4,0.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_154,1,6,0.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_154,1,8,0.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_155,1,4,5.0,1.226636438500204,True
dropna,Computación Emergente,2425-3,anon_155,1,6,5.0,6.108552716851383,True
dropna,Computación Emergente,2425-3,anon_155,1,8,5.0,1.226636438500204,True
dropna,Computación Emergente,2425-3,anon_156,1,4,0.0,1.226636438500204,True
dropna,Computación Emergente,2425-3,anon_156,1,6,0.0,1.226636438500204,True
dropna,Computación Emergente,2425-3,anon_156,1,8,0.0,1.226636438500204,True
dropna,Computación Emergente,2425-3,anon_157,1,4,2.0,1.226636438500204,True
dropna,Computación Emergente,2425-3,anon_157,1,6,2.0,1.226636438500204,True
dropna,Computación Emergente,2425-3,anon_157,1,8,2.0,1.226636438500204,True
dropna,Computación Emergente,2425-3,anon_158,1,4,0.0,1.226636438500204,True
dropna,Computación Emergente,2425-3,anon_158,1,6,0.0,1.226636438500204,True
dropna,Computación Emergente,2425-3,anon_158,1,8,0.0,1.226636438500204,True
dropna,Computación Emergente,2425-3,anon_159,1,4,1.0,1.226636438500204,True
dropna,Computación Emergente,2425-3,anon_159,1,6,1.0,6.108552716851383,True
dropna,Computación Emergente,2425-3,anon_159,1,8,1.0,1.226636438500204,True
dropna,Computación Emergente,2425-3,anon_160,1,4,1.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_160,1,6,1.0,6.335659443549964,True
dropna,Computación Emergente,2425-3,anon_160,1,8,1.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_161,1,4,0.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_161,1,6,0.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_161,1,8,0.0,0.9774020034352088,True
dropna,Computación Emergente,2425-3,anon_162,1,4,0.0,3.427691941726313,True
dropna,Computación Emergente,2425-3,anon_162,1,6,0.0,3.427691941726313,True
dropna,Computación Emergente,2425-3,anon_162,1,8,0.0,3.427691941726313,True
dropna,Computación Emergente,2425-3,anon_163,1,4,0.0,3.427691941726313,True
dropna,Computación Emergente,2425-3,anon_163,1,6,0.0,3.427691941726313,True
dropna,Computación Emergente,2425-3,anon_163,1,8,0.0,3.427691941726313,True
dropna,Computación Emergente,2425-3,anon_164,1,4,5.0,6.817700439125454,True
dropna,Computación Emergente,2425-3,anon_164,1,6,5.0,6.108552716851383,True
dropna,Computación Emergente,2425-3,anon_164,1,8,5.0,6.817700439125454,True
dropna,Computación Emergente,2425-3,anon_165,1,4,6.0,6.817700439125454,True
dropna,Computación Emergente,2425-3,anon_165,1,6,6.0,6.108552716851383,True
dropna,Computación Emergente,2425-3,anon_165,1,8,6.0,6.817700439125454,True
dropna,Computación Emergente,2425-3,anon_166,1,4,2.0,1.226636438500204,True
dropna,Computación Emergente,2425-3,anon_166,1,6,2.0,1.226636438500204,True
dropna,Computación Emergente,2425-3,anon_166,1,8,2.0,6.817700439125454,True
